article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
2745,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,3,September,2019,https://link.springer.com/journal/13193/10/3,Original Article,Elevated Neutrophil–Lymphocyte Ratio in Luminal-Type Locally Advanced Breast Cancer to Circumvent Neo-Adjuvant Chemotherapy,https://link.springer.com/article/10.1007/s13193-019-00944-3
2746,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,3,September,2019,https://link.springer.com/journal/13193/10/3,Original Article,Retrospective Audit of Various Surgical Modalities Adopted for Giant Cell Tumor in a Rural Tertiary Cancer Center,https://link.springer.com/article/10.1007/s13193-019-00926-5
2747,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,3,September,2019,https://link.springer.com/journal/13193/10/3,Original Article,Hypoxic Isolated Abdominal Perfusion (HAP) chemotherapy for non-operable advanced staged ovarian cancer with peritoneal carcinosis: an experience in 45 platinum-refractory ovarian cancer patients,https://link.springer.com/article/10.1007/s13193-019-00922-9
2748,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,2,June,2019,https://link.springer.com/journal/13193/10/2,Original Article,Prospective Randomized Controlled Study Comparing Primary Surgery Versus Neoadjuvant Chemotherapy Followed by Surgery in Gastric Carcinoma,https://link.springer.com/article/10.1007/s13193-019-00908-7
2749,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,2,June,2019,https://link.springer.com/journal/13193/10/2,Original Article,A New Concept of Interval TRAM for Immediate Breast Reconstruction in Obese Women,https://link.springer.com/article/10.1007/s13193-018-0866-z
2750,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,2,June,2019,https://link.springer.com/journal/13193/10/2,Original Article,Oncoplastic Breast Reconstruction in Breast Conservation Surgery: Improving the Oncological and Aesthetic Outcomes,https://link.springer.com/article/10.1007/s13193-019-00900-1
2751,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,2,June,2019,https://link.springer.com/journal/13193/10/2,Original Article,Factors Predictive of Reoperation After Pancreaticoduodenectomy for Pancreatic Cancer,https://link.springer.com/article/10.1007/s13193-019-00913-w
2752,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,1,March,2019,https://link.springer.com/journal/13193/10/1,Original Article,"En Bloc Resection with Partial Sacrectomy Helps to Achieve R0 Resection in Locally Advanced Rectal Cancer, Experience from a Tertiary Cancer Center",https://link.springer.com/article/10.1007/s13193-018-0837-4
2753,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,1,March,2019,https://link.springer.com/journal/13193/10/1,Original Article,Multidisciplinary Assessment of Planning and Resection of Complex Bone Tumor Using Patient-Specific 3D Model,https://link.springer.com/article/10.1007/s13193-018-0852-5
2754,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,1,March,2019,https://link.springer.com/journal/13193/10/1,Original Article,Pressurized Intraperitoneal Aerosol Chemotherapy (PIPAC): Initial Experience from Indian Centers and a Review of Literature,https://link.springer.com/article/10.1007/s13193-018-0771-5
2755,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,1,March,2019,https://link.springer.com/journal/13193/10/1,Original Article,Rate of Breast-Conserving Surgery vs Mastectomy in Breast Cancer: a Tertiary Care Centre Experience from South India,https://link.springer.com/article/10.1007/s13193-018-0818-7
2756,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,Supplement,February,2019,https://link.springer.com/journal/13193/10/1/suppl,Original Article,Peritoneal Carcinomatosis Diagnosis and Treatment in China: Focusing on Training and Collaboration,https://link.springer.com/article/10.1007/s13193-019-00890-0
2757,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,Supplement,February,2019,https://link.springer.com/journal/13193/10/1/suppl,Original Article,The Current Status of Peritoneal Surface Oncology in Saudi Arabia,https://link.springer.com/article/10.1007/s13193-019-00876-y
2758,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,Supplement,February,2019,https://link.springer.com/journal/13193/10/1/suppl,Original Article,Failure-to-Rescue Following Cytoreductive Surgery with or Without HIPEC is Determined by the Type of Complication—a Retrospective Study by INDEPSO,https://link.springer.com/article/10.1007/s13193-019-00877-x
2759,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,10,Supplement,February,2019,https://link.springer.com/journal/13193/10/1/suppl,Review Article,Management of Peritoneal Surface Malignancies in Pakistan,https://link.springer.com/article/10.1007/s13193-019-00880-2
2760,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,4,December,2018,https://link.springer.com/journal/13193/9/4,Original Article,Bladder Invasion in Patients with Advanced Colorectal Carcinoma,https://link.springer.com/article/10.1007/s13193-018-0788-9
2761,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,4,December,2018,https://link.springer.com/journal/13193/9/4,Original Article,Etiologic and Clinicopathological Correlates of Gastric Carcinoma in the Egyptian Delta,https://link.springer.com/article/10.1007/s13193-018-0754-6
2762,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,4,December,2018,https://link.springer.com/journal/13193/9/4,Original Article,Asymptomatic Auto Amputation of Normal Ovary,https://link.springer.com/article/10.1007/s13193-018-0764-4
2763,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,4,December,2018,https://link.springer.com/journal/13193/9/4,Review Article,Prevalence and Impact of Human Papillomavirus on Head and Neck Cancers: Review of Indian Studies,https://link.springer.com/article/10.1007/s13193-018-0813-z
2764,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,3,September,2018,https://link.springer.com/journal/13193/9/3,Original Article,Patterns of Care of Breast Cancer Patients in a Rural Cancer Center in Western India,https://link.springer.com/article/10.1007/s13193-018-0748-4
2765,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,3,September,2018,https://link.springer.com/journal/13193/9/3,Original Article,"Oncologic and Cosmetic Outcomes of Oncoplastic Breast Surgery in Locally Advanced Breast Cancer After Neoadjuvant Chemotherapy, Experience from a Developing Country ",https://link.springer.com/article/10.1007/s13193-017-0689-3
2766,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,3,September,2018,https://link.springer.com/journal/13193/9/3,Original Article,Role of Plasma D-Dimer Levels in Breast Cancer Patients and Its Correlation with Clinical and Histopathological Stage,https://link.springer.com/article/10.1007/s13193-017-0682-x
2767,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,3,September,2018,https://link.springer.com/journal/13193/9/3,Original Article,Reconstruction in Breast Conservation Therapy—Single Tertiary Care Institution Experience with 472 Patients,https://link.springer.com/article/10.1007/s13193-017-0663-0
2768,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,2,June,2018,https://link.springer.com/journal/13193/9/2,Original Article,ACSNSQIP Risk Calculator in Indian Patients Undergoing Surgery for Head and Neck Cancers: Is It Valid?,https://link.springer.com/article/10.1007/s13193-018-0732-z
2769,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,2,June,2018,https://link.springer.com/journal/13193/9/2,Original Article,Right and Transverse Colonic Multi-Visceral Resections for Locally Advanced Cancers—a Single-Center Experience,https://link.springer.com/article/10.1007/s13193-018-0762-6
2770,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,2,June,2018,https://link.springer.com/journal/13193/9/2,Original Article,Outcome of Pancreaticoduodenectomy at Low-Volume Centre in Tier-II City of India,https://link.springer.com/article/10.1007/s13193-018-0744-8
2771,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,2,June,2018,https://link.springer.com/journal/13193/9/2,Original Article,"Low-Grade, Multiple, Ta Non-muscle-Invasive Bladder Tumors: Tumor Recurrence and Worsening Progression",https://link.springer.com/article/10.1007/s13193-018-0728-8
2772,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,1,March,2018,https://link.springer.com/journal/13193/9/1,Review Article,Metastatic Renal Cell Cancer—Systemic Therapy,https://link.springer.com/article/10.1007/s13193-018-0721-2
2773,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,1,March,2018,https://link.springer.com/journal/13193/9/1,Review Article,Role of RPLND and Metastasectomy in the Management of Oligometastatic Renal Cell Carcinoma,https://link.springer.com/article/10.1007/s13193-018-0722-1
2774,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,1,March,2018,https://link.springer.com/journal/13193/9/1,Review Article,Extent of Thyroidectomy in Differentiated Thyroid Cancers—Review of Evidence,https://link.springer.com/article/10.1007/s13193-017-0661-2
2775,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,9,1,March,2018,https://link.springer.com/journal/13193/9/1,Original Article,Outcome of Treatment for Medullary Thyroid Carcinoma—a Single Centre Experience,https://link.springer.com/article/10.1007/s13193-017-0718-2
2776,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,4,December,2017,https://link.springer.com/journal/13193/8/4,Original Article,A Prospective Study of Distal Microscopic Spread in Rectal Cancer After Neoadjuvant Chemoradiation in Pinned and Unpinned Specimen,https://link.springer.com/article/10.1007/s13193-017-0637-2
2777,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,4,December,2017,https://link.springer.com/journal/13193/8/4,Original Paper,Preoperative Management of Patients Undergoing Cytoreductive Surgery and Hyperthermic Intraperitoneal Chemotherapy,https://link.springer.com/article/10.1007/s13193-016-0517-1
2778,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,4,December,2017,https://link.springer.com/journal/13193/8/4,Original Article,Strategies for Differentiating Gallbladder Carcinoma from Xanthogranulomatous Cholecystitis—a Tertiary Care Centre Experience,https://link.springer.com/article/10.1007/s13193-017-0677-7
2779,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,4,December,2017,https://link.springer.com/journal/13193/8/4,Original Article,Quality of Life After “Total Mesorectal Excision (TME)” for Rectal Carcinoma: a Study from a Tertiary Care Hospital in Northern India,https://link.springer.com/article/10.1007/s13193-017-0698-2
2780,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,3,September,2017,https://link.springer.com/journal/13193/8/3,Original Article,Patient Complaints in Benign vs. Malignant Breast Disease,https://link.springer.com/article/10.1007/s13193-017-0626-5
2781,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,3,September,2017,https://link.springer.com/journal/13193/8/3,Original Article,Prognostic Significance of C-reactive Protein/Albumin Ratio in Patients with Locally Advanced Unresectable Colorectal Cancer,https://link.springer.com/article/10.1007/s13193-017-0639-0
2782,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,3,September,2017,https://link.springer.com/journal/13193/8/3,Review Article,GnRH Antagonist: a New and an Effective Way of Treatment of Advanced Prostate Cancer,https://link.springer.com/article/10.1007/s13193-016-0611-4
2783,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,3,September,2017,https://link.springer.com/journal/13193/8/3,Original Article,Temporalis Muscle Flap in Head and Neck Reconstructions Is That Forgotten or Forbidden? Our Case Series and Review of Literature,https://link.springer.com/article/10.1007/s13193-017-0656-z
2784,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,2,June,2017,https://link.springer.com/journal/13193/8/2,Original Article,Clinico-pathological Study of Limb Salvage Surgery for Osteosarcoma: Experience in a Rural Cancer Center,https://link.springer.com/article/10.1007/s13193-016-0547-8
2785,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,2,June,2017,https://link.springer.com/journal/13193/8/2,Original Article,Salvage Surgery for Cervical Cancer Recurrences,https://link.springer.com/article/10.1007/s13193-015-0472-2
2786,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,2,June,2017,https://link.springer.com/journal/13193/8/2,Original Article,Prognostic Factors in Indian Patients Operated for Soft Tissue Sarcomas—a Retrospective Cross-sectional Analysis,https://link.springer.com/article/10.1007/s13193-016-0569-2
2787,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,2,June,2017,https://link.springer.com/journal/13193/8/2,Original Article,Efficacy of Sentinel Lymph Node Biopsy in Detecting Axillary Metastasis in Breast Cancer Using Methylene Blue,https://link.springer.com/article/10.1007/s13193-016-0616-z
2788,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,1,March,2017,https://link.springer.com/journal/13193/8/1,Review Article,Current Concepts in the Management of Muscle Invasive Bladder Cancer,https://link.springer.com/article/10.1007/s13193-016-0586-1
2789,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,1,March,2017,https://link.springer.com/journal/13193/8/1,Review Article,Organ Preservation Surgery for Carcinoma Penis,https://link.springer.com/article/10.1007/s13193-016-0573-6
2790,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,1,March,2017,https://link.springer.com/journal/13193/8/1,Review Article,Non-Surgical Ablative Therapy for Management of Small Renal Masses—Current Status and Future Trends,https://link.springer.com/article/10.1007/s13193-016-0598-x
2791,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,8,1,March,2017,https://link.springer.com/journal/13193/8/1,Review Article,Current Concepts in Management of Stage I NSGCT,https://link.springer.com/article/10.1007/s13193-016-0588-z
2792,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,4,December,2016,https://link.springer.com/journal/13193/7/4,Original Article,Sentinel Lymph Node Biopsy in N0 Neck for Squamous Cell Carcinoma of Oral Cavity: a Prospective Study,https://link.springer.com/article/10.1007/s13193-016-0560-y
2793,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,4,December,2016,https://link.springer.com/journal/13193/7/4,Original Article,"Role of Axillary Ultrasound, Fine Needle Aspiration Cytology and Sentinel Lymph Node Biopsy in clinically N0 Breast Cancer",https://link.springer.com/article/10.1007/s13193-016-0520-6
2794,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,4,December,2016,https://link.springer.com/journal/13193/7/4,Original Article,Human Papilloma Virus in Oral Cavity Cancer and Relation to Change in Quality of Life Following Treatment—a Pilot Study from Northern India,https://link.springer.com/article/10.1007/s13193-016-0559-4
2795,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,4,December,2016,https://link.springer.com/journal/13193/7/4,Original Article,Deep Vein Thrombosis in Indian Cancer Patients Undergoing Major Thoracic and Abdomino-Pelvic Surgery,https://link.springer.com/article/10.1007/s13193-016-0538-9
2796,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,3,September,2016,https://link.springer.com/journal/13193/7/3,Original Article,Totally Implantable Venous Access Devices in Children Requiring Long-Term Chemotherapy: Analysis of Outcome in 122 Children from a Single Institution.,https://link.springer.com/article/10.1007/s13193-015-0485-x
2797,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,3,September,2016,https://link.springer.com/journal/13193/7/3,Original Article,Genital Sparing Cystectomy for Female Bladder Cancer and its Functional Outcome; a Seven Years' Experience with 24 Cases,https://link.springer.com/article/10.1007/s13193-015-0462-4
2798,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,3,September,2016,https://link.springer.com/journal/13193/7/3,Original Article,Discordance of Estrogen & Progesterone Receptors After Neoadjuvant Chemotherapy in Breast Cancer- an Indian Study,https://link.springer.com/article/10.1007/s13193-016-0515-3
2799,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,3,September,2016,https://link.springer.com/journal/13193/7/3,Original Article,The Tubercle of Zuckerkandl : An Important Landmark Revisited,https://link.springer.com/article/10.1007/s13193-015-0482-0
2800,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,2,June,2016,https://link.springer.com/journal/13193/7/2,Review Article,Cytoreductive Surgery and Peritonectomy Procedures,https://link.springer.com/article/10.1007/s13193-016-0505-5
2801,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,2,June,2016,https://link.springer.com/journal/13193/7/2,Review Article,"Proactive Management for Gastric, Colorectal and Appendiceal Malignancies: Preventing Peritoneal Metastases with Hyperthermic Intraperitoneal Chemotherapy (HIPEC)",https://link.springer.com/article/10.1007/s13193-016-0497-1
2802,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,2,June,2016,https://link.springer.com/journal/13193/7/2,Review Article,Preoperative Preparation and Patient Selection for Cytoreductive Surgery and HIPEC,https://link.springer.com/article/10.1007/s13193-016-0514-4
2803,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,2,June,2016,https://link.springer.com/journal/13193/7/2,Original Article,"Hyperthermic Intraperitoneal Chemotherapy (HIPEC) Methodology, Drugs and Bidirectional Chemotherapy",https://link.springer.com/article/10.1007/s13193-016-0498-0
2804,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,1,March,2016,https://link.springer.com/journal/13193/7/1,Review Article,Hindgut Neuroendocrine Neoplasia,https://link.springer.com/article/10.1007/s13193-015-0477-x
2805,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,1,March,2016,https://link.springer.com/journal/13193/7/1,Original Article,Prognostic Impact of the Metastatic Lymph Node Ratio on Survival in Gastric Cancer,https://link.springer.com/article/10.1007/s13193-016-0490-8
2806,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,1,March,2016,https://link.springer.com/journal/13193/7/1,Original Article,Adenoid Cystic Carcinoma of the Trachea,https://link.springer.com/article/10.1007/s13193-015-0453-5
2807,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,1,March,2016,https://link.springer.com/journal/13193/7/1,Original Article,Gastrointestinal Stromal Tumor Mimicking as Ovarian Tumor in Gynaecologic Oncology,https://link.springer.com/article/10.1007/s13193-015-0479-8
2808,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,4,December,2015,https://link.springer.com/journal/13193/6/4,Review Article,Bilateral Mastectomy for Unilateral Breast Cancer: a Perplexing Trend,https://link.springer.com/article/10.1007/s13193-015-0450-8
2809,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,4,December,2015,https://link.springer.com/journal/13193/6/4,Review Article,Cancer Stem Cells: Formidable Allies of Cancer,https://link.springer.com/article/10.1007/s13193-015-0451-7
2810,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,4,December,2015,https://link.springer.com/journal/13193/6/4,Original Article,Factors Influencing Non-sentinel Node Involvement in Sentinel Node Positive Patients and Validation of MSKCC Nomogram in Indian Breast Cancer Population,https://link.springer.com/article/10.1007/s13193-015-0431-y
2811,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,4,December,2015,https://link.springer.com/journal/13193/6/4,Review Article,Management of Axilla in 2015 in Indian Scenario,https://link.springer.com/article/10.1007/s13193-015-0466-0
2812,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,3,September,2015,https://link.springer.com/journal/13193/6/3,Original Article,Radical Esophagectomy After Neoadjuvant Chemoradiation: Single Institutional Experience from Tertiary Cancer Centre in India,https://link.springer.com/article/10.1007/s13193-015-0402-3
2813,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,3,September,2015,https://link.springer.com/journal/13193/6/3,Original Article,Palliative Care Tailored Towards the Needs of the Poor in India,https://link.springer.com/article/10.1007/s13193-015-0409-9
2814,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,3,September,2015,https://link.springer.com/journal/13193/6/3,Original Article,Submental Artery Island Flap in Patients who Have Received Prior Neck Irradiation,https://link.springer.com/article/10.1007/s13193-015-0400-5
2815,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,3,September,2015,https://link.springer.com/journal/13193/6/3,Original Article,Multiple Bony Metastatic Lesions and Evaluation of Primary: Case Records of a Cancer Research Centre,https://link.springer.com/article/10.1007/s13193-015-0394-z
2816,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,2,June,2015,https://link.springer.com/journal/13193/6/2,Original Article,“Ovarian Metastases from Colorectal Cancer: Our Experience”,https://link.springer.com/article/10.1007/s13193-014-0369-5
2817,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,2,June,2015,https://link.springer.com/journal/13193/6/2,Original Article,Retroperitoneal Sarcoma. Outcome Analysis in a Teaching Hospital in Eastern India- a Perspective,https://link.springer.com/article/10.1007/s13193-015-0404-1
2818,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,3,September,2019,https://link.springer.com/journal/10911/24/3,Original Paper,The Milk Protein Alpha-Casein Suppresses Triple Negative Breast Cancer Stem Cell Activity Via STAT and HIF-1alpha Signalling Pathways in Breast Cancer Cells and Fibroblasts,https://link.springer.com/article/10.1007/s10911-019-09435-1
2819,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,3,September,2019,https://link.springer.com/journal/10911/24/3,Original Paper,BRCA1 Attenuates Progesterone Effects on Proliferation and NFκB Activation in Normal Human Mammary Epithelial Cells,https://link.springer.com/article/10.1007/s10911-019-09431-5
2820,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,3,September,2019,https://link.springer.com/journal/10911/24/3,Review Paper,"How to Choose a Mouse Model of Breast Cancer, a Genomic Perspective",https://link.springer.com/article/10.1007/s10911-019-09433-3
2821,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,3,September,2019,https://link.springer.com/journal/10911/24/3,Review Paper,The Eleventh ENBDC Workshop: Advances in Technology Help to Unveil Mechanisms of Mammary Gland Development and Cancerogenesis,https://link.springer.com/article/10.1007/s10911-019-09436-0
2822,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,2,June,2019,https://link.springer.com/journal/10911/24/2,Original Paper,Mammary Epithelial Cell Lineage Changes During Cow’s Life,https://link.springer.com/article/10.1007/s10911-019-09427-1
2823,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,2,June,2019,https://link.springer.com/journal/10911/24/2,Original Paper,A Longitudinal Study of the Association between Mammographic Density and Gene Expression in Normal Breast Tissue,https://link.springer.com/article/10.1007/s10911-018-09423-x
2824,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,2,June,2019,https://link.springer.com/journal/10911/24/2,Original Paper,"RETRACTED ARTICLE: Inhibition of Tumor Progression by NG-Nitro-L-arginine Methyl Ester in 7,12- dimethylbenz(a)anthracene Induced Breast Cancer: Nitric Oxide Synthase Inhibition as an Antitumor Prevention",https://link.springer.com/article/10.1007/s10911-019-09428-0
2825,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,2,June,2019,https://link.springer.com/journal/10911/24/2,Review Paper,A Comparative Review of Mixed Mammary Tumors in Mammals,https://link.springer.com/article/10.1007/s10911-018-9422-2
2826,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,1,March,2019,https://link.springer.com/journal/10911/24/1,Review Paper,Role of Liver X Receptor in Mastitis Therapy and Regulation of Milk Fat Synthesis,https://link.springer.com/article/10.1007/s10911-018-9403-5
2827,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,1,March,2019,https://link.springer.com/journal/10911/24/1,Review Paper,A Transgenic MMTV-Flippase Mouse Line for Molecular Engineering in Mammary Gland and Breast Cancer Mouse Models,https://link.springer.com/article/10.1007/s10911-018-9412-4
2828,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,1,March,2019,https://link.springer.com/journal/10911/24/1,Original Paper,A Novel 3-Dimensional Co-culture Method Reveals a Partial Mesenchymal to Epithelial Transition in Breast Cancer Cells Induced by Adipocytes,https://link.springer.com/article/10.1007/s10911-018-9420-4
2829,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,24,1,March,2019,https://link.springer.com/journal/10911/24/1,Review Paper,In Vitro Models for Studying Invasive Transitions of Ductal Carcinoma In Situ,https://link.springer.com/article/10.1007/s10911-018-9405-3
2830,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,4,December,2018,https://link.springer.com/journal/10911/23/4,Original Paper,CXCL1 Derived from Mammary Fibroblasts Promotes Progression of Mammary Lesions to Invasive Carcinoma through CXCR2 Dependent Mechanisms,https://link.springer.com/article/10.1007/s10911-018-9407-1
2831,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,4,December,2018,https://link.springer.com/journal/10911/23/4,Review Paper,Beyond DNA: the Role of Epigenetics in the Premalignant Progression of Breast Cancer,https://link.springer.com/article/10.1007/s10911-018-9414-2
2832,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,4,December,2018,https://link.springer.com/journal/10911/23/4,Review Paper,Clinical Trials for Ductal Carcinoma In Situ of the Breast,https://link.springer.com/article/10.1007/s10911-018-9413-3
2833,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,4,December,2018,https://link.springer.com/journal/10911/23/4,Review Paper,Breaking through to the Other Side: Microenvironment Contributions to DCIS Initiation and Progression,https://link.springer.com/article/10.1007/s10911-018-9409-z
